location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 5,1 wk ahead,percent,Bin,12.1,12.2,2.0815370205685813e-4
HHS Region 5,1 wk ahead,percent,Bin,12.2,12.3,2.0815370205685813e-4
HHS Region 5,1 wk ahead,percent,Bin,12.3,12.4,2.0815370205685813e-4
HHS Region 5,1 wk ahead,percent,Bin,12.4,12.5,2.0815370205685813e-4
HHS Region 5,1 wk ahead,percent,Bin,12.5,12.6,2.0815370205685813e-4
HHS Region 5,1 wk ahead,percent,Bin,12.6,12.7,2.0815370205685813e-4
HHS Region 5,1 wk ahead,percent,Bin,12.7,12.8,2.0815370205685813e-4
HHS Region 5,1 wk ahead,percent,Bin,12.8,12.9,2.0815370205685813e-4
HHS Region 5,1 wk ahead,percent,Bin,12.9,13,2.0815370205685813e-4
HHS Region 5,1 wk ahead,percent,Bin,13,100,2.0815370205685813e-4
HHS Region 5,2 wk ahead,percent,Bin,0,0.1,1.4177159979645624e-4
HHS Region 5,2 wk ahead,percent,Bin,0.1,0.2,2.8354319959291254e-4
HHS Region 5,2 wk ahead,percent,Bin,0.2,0.3,2.8354319959291243e-4
HHS Region 5,2 wk ahead,percent,Bin,0.3,0.4,2.8354319959291243e-4
HHS Region 5,2 wk ahead,percent,Bin,0.4,0.5,2.8354319959291243e-4
HHS Region 5,2 wk ahead,percent,Bin,0.5,0.6,2.8354319959291254e-4
HHS Region 5,2 wk ahead,percent,Bin,0.6,0.7,2.835431995929127e-4
HHS Region 5,2 wk ahead,percent,Bin,0.7,0.8,2.835431995929127e-4
HHS Region 5,2 wk ahead,percent,Bin,0.8,0.9,2.835431995929127e-4
HHS Region 5,2 wk ahead,percent,Bin,0.9,1,2.960758936902131e-4
HHS Region 5,2 wk ahead,percent,Bin,1,1.1,0.0016735148282584508
HHS Region 5,2 wk ahead,percent,Bin,1.1,1.2,0.008619253816133756
HHS Region 5,2 wk ahead,percent,Bin,1.2,1.3,0.02057693530296389
HHS Region 5,2 wk ahead,percent,Bin,1.3,1.4,0.02293500548490625
HHS Region 5,2 wk ahead,percent,Bin,1.4,1.5,0.013065071348606303
HHS Region 5,2 wk ahead,percent,Bin,1.5,1.6,0.009534846461989968
HHS Region 5,2 wk ahead,percent,Bin,1.6,1.7,0.016530588596730404
HHS Region 5,2 wk ahead,percent,Bin,1.7,1.8,0.018644618324143283
HHS Region 5,2 wk ahead,percent,Bin,1.8,1.9,0.015120106717342558
HHS Region 5,2 wk ahead,percent,Bin,1.9,2,0.03550301944145713
HHS Region 5,2 wk ahead,percent,Bin,2,2.1,0.0956400870078243
HHS Region 5,2 wk ahead,percent,Bin,2.1,2.2,0.14205661671926204
HHS Region 5,2 wk ahead,percent,Bin,2.2,2.3,0.13062150177699422
HHS Region 5,2 wk ahead,percent,Bin,2.3,2.4,0.09910771243251063
HHS Region 5,2 wk ahead,percent,Bin,2.4,2.5,0.06257241044381719
HHS Region 5,2 wk ahead,percent,Bin,2.5,2.6,0.027429439892792555
HHS Region 5,2 wk ahead,percent,Bin,2.6,2.7,0.015246573753317155
HHS Region 5,2 wk ahead,percent,Bin,2.7,2.8,0.020652413063639602
HHS Region 5,2 wk ahead,percent,Bin,2.8,2.9,0.01961134480366928
HHS Region 5,2 wk ahead,percent,Bin,2.9,3,0.008928329706108792
HHS Region 5,2 wk ahead,percent,Bin,3,3.1,0.0018874625581589016
HHS Region 5,2 wk ahead,percent,Bin,3.1,3.2,1.8419192468970406e-4
HHS Region 5,2 wk ahead,percent,Bin,3.2,3.3,8.202452510766478e-6
HHS Region 5,2 wk ahead,percent,Bin,3.3,3.4,1.6586173471640071e-7
HHS Region 5,2 wk ahead,percent,Bin,3.4,3.5,1.5396358689115723e-9
HHS Region 5,2 wk ahead,percent,Bin,3.5,3.6,6.296549485740526e-12
HHS Region 5,2 wk ahead,percent,Bin,3.6,3.7,1.1416849446363868e-14
HHS Region 5,2 wk ahead,percent,Bin,3.7,3.8,1.3627816912496561e-17
HHS Region 5,2 wk ahead,percent,Bin,3.8,3.9,5.555431500606567e-18
HHS Region 5,2 wk ahead,percent,Bin,3.9,4,1.159815864823042e-18
HHS Region 5,2 wk ahead,percent,Bin,4,4.1,1.7331603357262377e-18
HHS Region 5,2 wk ahead,percent,Bin,4.1,4.2,1.0180816720842213e-18
HHS Region 5,2 wk ahead,percent,Bin,4.2,4.3,1.3811014047209906e-18
HHS Region 5,2 wk ahead,percent,Bin,4.3,4.4,9.17832464270401e-19
HHS Region 5,2 wk ahead,percent,Bin,4.4,4.5,2.8548560118978802e-18
HHS Region 5,2 wk ahead,percent,Bin,4.5,4.6,8.250184085478046e-18
HHS Region 5,2 wk ahead,percent,Bin,4.6,4.7,6.75314380602231e-18
HHS Region 5,2 wk ahead,percent,Bin,4.7,4.8,3.622136901695872e-18
HHS Region 5,2 wk ahead,percent,Bin,4.8,4.9,3.4257845096862306e-18
HHS Region 5,2 wk ahead,percent,Bin,4.9,5,1.2311970848309368e-18
HHS Region 5,2 wk ahead,percent,Bin,5,5.1,2.1680156676106783e-18
HHS Region 5,2 wk ahead,percent,Bin,5.1,5.2,1.5315662762443695e-15
HHS Region 5,2 wk ahead,percent,Bin,5.2,5.3,1.209462212931545e-12
HHS Region 5,2 wk ahead,percent,Bin,5.3,5.4,4.156219096240355e-10
HHS Region 5,2 wk ahead,percent,Bin,5.4,5.5,6.331271423900479e-8
HHS Region 5,2 wk ahead,percent,Bin,5.5,5.6,4.4456488247130894e-6
HHS Region 5,2 wk ahead,percent,Bin,5.6,5.7,1.4013691598183464e-4
HHS Region 5,2 wk ahead,percent,Bin,5.7,5.8,0.0020115580180724837
HHS Region 5,2 wk ahead,percent,Bin,5.8,5.9,0.013313835698141539
HHS Region 5,2 wk ahead,percent,Bin,5.9,6,0.040682896620544744
HHS Region 5,2 wk ahead,percent,Bin,6,6.1,0.05775335519641395
HHS Region 5,2 wk ahead,percent,Bin,6.1,6.2,0.03812564239185803
HHS Region 5,2 wk ahead,percent,Bin,6.2,6.3,0.01169025141946588
HHS Region 5,2 wk ahead,percent,Bin,6.3,6.4,0.0016991856660654335
HHS Region 5,2 wk ahead,percent,Bin,6.4,6.5,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,6.5,6.6,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,6.6,6.7,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,6.7,6.8,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,6.8,6.9,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,6.9,7,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7,7.1,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7.1,7.2,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7.2,7.3,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7.3,7.4,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7.4,7.5,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7.5,7.6,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7.6,7.7,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7.7,7.8,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7.8,7.9,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,7.9,8,6.824331543186272e-4
HHS Region 5,2 wk ahead,percent,Bin,8,8.1,6.824331543186332e-4
HHS Region 5,2 wk ahead,percent,Bin,8.1,8.2,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,8.2,8.3,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,8.3,8.4,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,8.4,8.5,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,8.5,8.6,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,8.6,8.7,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,8.7,8.8,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,8.8,8.9,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,8.9,9,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9,9.1,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9.1,9.2,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9.2,9.3,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9.3,9.4,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9.4,9.5,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9.5,9.6,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9.6,9.7,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9.7,9.8,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9.8,9.9,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,9.9,10,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10,10.1,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10.1,10.2,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10.2,10.3,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10.3,10.4,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10.4,10.5,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10.5,10.6,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10.6,10.7,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10.7,10.8,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10.8,10.9,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,10.9,11,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11,11.1,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11.1,11.2,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11.2,11.3,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11.3,11.4,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11.4,11.5,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11.5,11.6,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11.6,11.7,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11.7,11.8,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11.8,11.9,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,11.9,12,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12,12.1,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12.1,12.2,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12.2,12.3,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12.3,12.4,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12.4,12.5,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12.5,12.6,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12.6,12.7,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12.7,12.8,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12.8,12.9,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,12.9,13,6.824331543186392e-4
HHS Region 5,2 wk ahead,percent,Bin,13,100,6.824331543186392e-4
HHS Region 5,3 wk ahead,percent,Bin,0,0.1,2.479936292689289e-4
HHS Region 5,3 wk ahead,percent,Bin,0.1,0.2,4.959872585378578e-4
HHS Region 5,3 wk ahead,percent,Bin,0.2,0.3,4.959872585378576e-4
HHS Region 5,3 wk ahead,percent,Bin,0.3,0.4,4.959872585378576e-4
HHS Region 5,3 wk ahead,percent,Bin,0.4,0.5,4.959872585378576e-4
HHS Region 5,3 wk ahead,percent,Bin,0.5,0.6,4.959872585378579e-4
HHS Region 5,3 wk ahead,percent,Bin,0.6,0.7,4.959872585378583e-4
HHS Region 5,3 wk ahead,percent,Bin,0.7,0.8,4.959872585378583e-4
HHS Region 5,3 wk ahead,percent,Bin,0.8,0.9,8.269973064874123e-4
HHS Region 5,3 wk ahead,percent,Bin,0.9,1,0.016443867720693967
HHS Region 5,3 wk ahead,percent,Bin,1,1.1,0.03790890493875963
HHS Region 5,3 wk ahead,percent,Bin,1.1,1.2,0.008295582689542218
HHS Region 5,3 wk ahead,percent,Bin,1.2,1.3,1.4323786817780002e-4
HHS Region 5,3 wk ahead,percent,Bin,1.3,1.4,3.0632408893020745e-4
HHS Region 5,3 wk ahead,percent,Bin,1.4,1.5,0.018606810524078074
HHS Region 5,3 wk ahead,percent,Bin,1.5,1.6,0.08845005397743548
HHS Region 5,3 wk ahead,percent,Bin,1.6,1.7,0.039863474092343934
HHS Region 5,3 wk ahead,percent,Bin,1.7,1.8,0.009795359263911145
HHS Region 5,3 wk ahead,percent,Bin,1.8,1.9,0.10760842073455511
HHS Region 5,3 wk ahead,percent,Bin,1.9,2,0.18176083589671987
HHS Region 5,3 wk ahead,percent,Bin,2,2.1,0.08266502488418365
HHS Region 5,3 wk ahead,percent,Bin,2.1,2.2,0.01648406489282243
HHS Region 5,3 wk ahead,percent,Bin,2.2,2.3,0.06367939690854718
HHS Region 5,3 wk ahead,percent,Bin,2.3,2.4,0.05417042995300894
HHS Region 5,3 wk ahead,percent,Bin,2.4,2.5,0.00415311975464162
HHS Region 5,3 wk ahead,percent,Bin,2.5,2.6,2.2582491666573802e-5
HHS Region 5,3 wk ahead,percent,Bin,2.6,2.7,8.049188513906634e-9
HHS Region 5,3 wk ahead,percent,Bin,2.7,2.8,4.277326847417718e-6
HHS Region 5,3 wk ahead,percent,Bin,2.8,2.9,0.0016177920857334037
HHS Region 5,3 wk ahead,percent,Bin,2.9,3,0.04101569398312224
HHS Region 5,3 wk ahead,percent,Bin,3,3.1,0.08851477802679109
HHS Region 5,3 wk ahead,percent,Bin,3.1,3.2,0.01810339772978774
HHS Region 5,3 wk ahead,percent,Bin,3.2,3.3,0.0011819347343940136
HHS Region 5,3 wk ahead,percent,Bin,3.3,3.4,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,3.4,3.5,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,3.5,3.6,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,3.6,3.7,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,3.7,3.8,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,3.8,3.9,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,3.9,4,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4,4.1,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4.1,4.2,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4.2,4.3,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4.3,4.4,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4.4,4.5,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4.5,4.6,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4.6,4.7,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4.7,4.8,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4.8,4.9,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,4.9,5,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5,5.1,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5.1,5.2,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5.2,5.3,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5.3,5.4,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5.4,5.5,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5.5,5.6,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5.6,5.7,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5.7,5.8,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5.8,5.9,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,5.9,6,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6,6.1,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6.1,6.2,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6.2,6.3,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6.3,6.4,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6.4,6.5,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6.5,6.6,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6.6,6.7,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6.7,6.8,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6.8,6.9,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,6.9,7,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7,7.1,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7.1,7.2,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7.2,7.3,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7.3,7.4,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7.4,7.5,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7.5,7.6,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7.6,7.7,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7.7,7.8,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7.8,7.9,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,7.9,8,0.0011699767922305657
HHS Region 5,3 wk ahead,percent,Bin,8,8.1,0.001169976792230576
HHS Region 5,3 wk ahead,percent,Bin,8.1,8.2,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,8.2,8.3,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,8.3,8.4,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,8.4,8.5,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,8.5,8.6,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,8.6,8.7,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,8.7,8.8,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,8.8,8.9,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,8.9,9,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9,9.1,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9.1,9.2,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9.2,9.3,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9.3,9.4,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9.4,9.5,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9.5,9.6,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9.6,9.7,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9.7,9.8,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9.8,9.9,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,9.9,10,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10,10.1,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10.1,10.2,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10.2,10.3,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10.3,10.4,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10.4,10.5,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10.5,10.6,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10.6,10.7,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10.7,10.8,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10.8,10.9,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,10.9,11,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11,11.1,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11.1,11.2,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11.2,11.3,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11.3,11.4,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11.4,11.5,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11.5,11.6,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11.6,11.7,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11.7,11.8,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11.8,11.9,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,11.9,12,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12,12.1,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12.1,12.2,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12.2,12.3,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12.3,12.4,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12.4,12.5,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12.5,12.6,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12.6,12.7,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12.7,12.8,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12.8,12.9,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,12.9,13,0.0011699767922305863
HHS Region 5,3 wk ahead,percent,Bin,13,100,0.0011699767922305863
HHS Region 5,4 wk ahead,percent,Bin,0,0.1,5.158812296232937e-5
HHS Region 5,4 wk ahead,percent,Bin,0.1,0.2,1.0348443842998294e-4
HHS Region 5,4 wk ahead,percent,Bin,0.2,0.3,1.8923178906302335e-4
HHS Region 5,4 wk ahead,percent,Bin,0.3,0.4,4.631209879051778e-4
HHS Region 5,4 wk ahead,percent,Bin,0.4,0.5,0.0010096593279770732
HHS Region 5,4 wk ahead,percent,Bin,0.5,0.6,0.001963256703676716
HHS Region 5,4 wk ahead,percent,Bin,0.6,0.7,0.003413342638320093
HHS Region 5,4 wk ahead,percent,Bin,0.7,0.8,0.005331644782150018
HHS Region 5,4 wk ahead,percent,Bin,0.8,0.9,0.0075508744871613945
HHS Region 5,4 wk ahead,percent,Bin,0.9,1,0.009858186961111634
HHS Region 5,4 wk ahead,percent,Bin,1,1.1,0.012192336283740893
HHS Region 5,4 wk ahead,percent,Bin,1.1,1.2,0.014818947665816911
HHS Region 5,4 wk ahead,percent,Bin,1.2,1.3,0.018319619491704017
HHS Region 5,4 wk ahead,percent,Bin,1.3,1.4,0.0233390705232321
HHS Region 5,4 wk ahead,percent,Bin,1.4,1.5,0.030223735333589373
HHS Region 5,4 wk ahead,percent,Bin,1.5,1.6,0.03877604435405559
HHS Region 5,4 wk ahead,percent,Bin,1.6,1.7,0.04824356316300639
HHS Region 5,4 wk ahead,percent,Bin,1.7,1.8,0.05748641893181462
HHS Region 5,4 wk ahead,percent,Bin,1.8,1.9,0.06521027116753561
HHS Region 5,4 wk ahead,percent,Bin,1.9,2,0.07024388194585836
HHS Region 5,4 wk ahead,percent,Bin,2,2.1,0.07189223216509796
HHS Region 5,4 wk ahead,percent,Bin,2.1,2.2,0.07026478838392805
HHS Region 5,4 wk ahead,percent,Bin,2.2,2.3,0.06631165225560524
HHS Region 5,4 wk ahead,percent,Bin,2.3,2.4,0.06139107075274722
HHS Region 5,4 wk ahead,percent,Bin,2.4,2.5,0.05654513100722575
HHS Region 5,4 wk ahead,percent,Bin,2.5,2.6,0.05196887497575863
HHS Region 5,4 wk ahead,percent,Bin,2.6,2.7,0.04707443998337242
HHS Region 5,4 wk ahead,percent,Bin,2.7,2.8,0.041099821078211134
HHS Region 5,4 wk ahead,percent,Bin,2.8,2.9,0.03379592267074011
HHS Region 5,4 wk ahead,percent,Bin,2.9,3,0.025696356328140803
HHS Region 5,4 wk ahead,percent,Bin,3,3.1,0.017838692858020894
HHS Region 5,4 wk ahead,percent,Bin,3.1,3.2,0.011215250104293945
HHS Region 5,4 wk ahead,percent,Bin,3.2,3.3,0.0063530473132655755
HHS Region 5,4 wk ahead,percent,Bin,3.3,3.4,0.003231837588290349
HHS Region 5,4 wk ahead,percent,Bin,3.4,3.5,0.001473248453560789
HHS Region 5,4 wk ahead,percent,Bin,3.5,3.6,6.009785231869553e-4
HHS Region 5,4 wk ahead,percent,Bin,3.6,3.7,2.716340594706894e-4
HHS Region 5,4 wk ahead,percent,Bin,3.7,3.8,2.5730577021246725e-4
HHS Region 5,4 wk ahead,percent,Bin,3.8,3.9,2.5730577021246725e-4
HHS Region 5,4 wk ahead,percent,Bin,3.9,4,2.5730577021246725e-4
HHS Region 5,4 wk ahead,percent,Bin,4,4.1,2.5730577021246725e-4
HHS Region 5,4 wk ahead,percent,Bin,4.1,4.2,2.5730577021246725e-4
HHS Region 5,4 wk ahead,percent,Bin,4.2,4.3,2.5730577021246725e-4
