timezero,location,target,value
20181126,HHS Region 2,Season peak week,20190211
20181126,HHS Region 2,Season peak percentage,5.2
20181126,HHS Region 2,1 wk ahead,3.3
20181126,HHS Region 2,2 wk ahead,3.7
20181126,HHS Region 2,3 wk ahead,4.4
20181126,HHS Region 2,4 wk ahead,4.9
20181126,HHS Region 3,Season onset,20181210
20181126,HHS Region 3,Season peak week,20190218
20181126,HHS Region 3,Season peak percentage,4.6
20181126,HHS Region 3,1 wk ahead,1.7
20181126,HHS Region 3,2 wk ahead,2.1
20181126,HHS Region 3,3 wk ahead,2.4
20181126,HHS Region 3,4 wk ahead,3
20181126,HHS Region 4,Season onset,20181119
20181126,HHS Region 4,Season peak week,20190204
20181126,HHS Region 4,Season peak percentage,5.9
20181126,HHS Region 4,1 wk ahead,2.3
20181126,HHS Region 4,2 wk ahead,2.8
20181126,HHS Region 4,3 wk ahead,3.2
20181126,HHS Region 4,4 wk ahead,4.1
20181126,HHS Region 5,Season onset,20181217
20181126,HHS Region 5,Season peak week,20190311
20181126,HHS Region 5,Season peak percentage,3.6
20181126,HHS Region 5,1 wk ahead,1.5
20181126,HHS Region 5,2 wk ahead,1.7
20181126,HHS Region 5,3 wk ahead,2.2
20181126,HHS Region 5,4 wk ahead,3
20181126,HHS Region 6,Season onset,20181217
20181126,HHS Region 6,Season peak week,20190211
20181126,HHS Region 6,Season peak percentage,10.1
20181126,HHS Region 6,1 wk ahead,3.3
20181126,HHS Region 6,2 wk ahead,3.9
20181126,HHS Region 6,3 wk ahead,4.6
20181126,HHS Region 6,4 wk ahead,6
20181126,HHS Region 7,Season onset,20181210
20181126,HHS Region 7,Season peak week,20190311
20181126,HHS Region 7,Season peak percentage,5.7
20181126,HHS Region 7,1 wk ahead,1.4
20181126,HHS Region 7,2 wk ahead,2
20181126,HHS Region 7,3 wk ahead,2.4
20181126,HHS Region 7,4 wk ahead,4.3
20181126,HHS Region 8,Season onset,20181112
20181126,HHS Region 8,Season peak week,20190218
20181126,HHS Region 8,Season peak percentage,5.9
20181126,HHS Region 8,1 wk ahead,2.7
20181126,HHS Region 8,2 wk ahead,3.3
20181126,HHS Region 8,3 wk ahead,3.9
20181126,HHS Region 8,4 wk ahead,5.4
20181126,HHS Region 9,Season onset,20181126
20181126,HHS Region 9,Season peak week,20190211
20181126,HHS Region 9,Season peak percentage,3.7
20181126,HHS Region 9,1 wk ahead,2.4
20181126,HHS Region 9,2 wk ahead,2.8
20181126,HHS Region 9,3 wk ahead,3
20181126,HHS Region 9,4 wk ahead,3.3
20181126,HHS Region 10,Season onset,20181210
20181126,HHS Region 10,Season peak week,20190311
20181126,HHS Region 10,Season peak percentage,4.3
20181126,HHS Region 10,1 wk ahead,0.9
20181126,HHS Region 10,2 wk ahead,1.1
20181126,HHS Region 10,3 wk ahead,1.2
20181126,HHS Region 10,4 wk ahead,1.6
20181203,US National,Season onset,20181203
20181203,US National,Season peak week,20190211
20181203,US National,Season peak percentage,5.1
20181203,US National,1 wk ahead,2.6
20181203,US National,2 wk ahead,3.1
20181203,US National,3 wk ahead,4
20181203,US National,4 wk ahead,3.5
20181203,HHS Region 1,Season onset,20181203
20181203,HHS Region 1,Season peak week,20190204
20181203,HHS Region 1,Season peak percentage,3.9
20181203,HHS Region 1,1 wk ahead,1.9
20181203,HHS Region 1,2 wk ahead,2.4
20181203,HHS Region 1,3 wk ahead,3.3
20181203,HHS Region 1,4 wk ahead,3.2
20181203,HHS Region 2,Season onset,20181203
20181203,HHS Region 2,Season peak week,20190211
20181203,HHS Region 2,Season peak percentage,5.2
20181203,HHS Region 2,1 wk ahead,3.7
20181203,HHS Region 2,2 wk ahead,4.4
20181203,HHS Region 2,3 wk ahead,4.9
20181203,HHS Region 2,4 wk ahead,4.7
20181203,HHS Region 3,Season onset,20181210
20181203,HHS Region 3,Season peak week,20190218
20181203,HHS Region 3,Season peak percentage,4.6
20181203,HHS Region 3,1 wk ahead,2.1
20181203,HHS Region 3,2 wk ahead,2.4
20181203,HHS Region 3,3 wk ahead,3
20181203,HHS Region 3,4 wk ahead,3.1
20181203,HHS Region 4,Season onset,20181119
20181203,HHS Region 4,Season peak week,20190204
20181203,HHS Region 4,Season peak percentage,5.9
20181203,HHS Region 4,1 wk ahead,2.8
20181203,HHS Region 4,2 wk ahead,3.2
20181203,HHS Region 4,3 wk ahead,4.1
20181203,HHS Region 4,4 wk ahead,3.4
20181203,HHS Region 5,Season onset,20181217
20181203,HHS Region 5,Season peak week,20190311
20181203,HHS Region 5,Season peak percentage,3.6
20181203,HHS Region 5,1 wk ahead,1.7
20181203,HHS Region 5,2 wk ahead,2.2
20181203,HHS Region 5,3 wk ahead,3
20181203,HHS Region 5,4 wk ahead,2.4
20181203,HHS Region 6,Season onset,20181217
20181203,HHS Region 6,Season peak week,20190211
20181203,HHS Region 6,Season peak percentage,10.1
20181203,HHS Region 6,1 wk ahead,3.9
20181203,HHS Region 6,2 wk ahead,4.6
20181203,HHS Region 6,3 wk ahead,6
20181203,HHS Region 6,4 wk ahead,4.9
20181203,HHS Region 7,Season onset,20181210
20181203,HHS Region 7,Season peak week,20190311
20181203,HHS Region 7,Season peak percentage,5.7
20181203,HHS Region 7,1 wk ahead,2
20181203,HHS Region 7,2 wk ahead,2.4
20181203,HHS Region 7,3 wk ahead,4.3
20181203,HHS Region 7,4 wk ahead,3.2
20181203,HHS Region 8,Season onset,20181112
20181203,HHS Region 8,Season peak week,20190218
20181203,HHS Region 8,Season peak percentage,5.9
20181203,HHS Region 8,1 wk ahead,3.3
20181203,HHS Region 8,2 wk ahead,3.9
20181203,HHS Region 8,3 wk ahead,5.4
20181203,HHS Region 8,4 wk ahead,4.4
20181203,HHS Region 9,Season onset,20181126
20181203,HHS Region 9,Season peak week,20190211
20181203,HHS Region 9,Season peak percentage,3.7
20181203,HHS Region 9,1 wk ahead,2.8
20181203,HHS Region 9,2 wk ahead,3
20181203,HHS Region 9,3 wk ahead,3.3
20181203,HHS Region 9,4 wk ahead,3.3
20181203,HHS Region 10,Season onset,20181210
20181203,HHS Region 10,Season peak week,20190311
20181203,HHS Region 10,Season peak percentage,4.3
20181203,HHS Region 10,1 wk ahead,1.1
20181203,HHS Region 10,2 wk ahead,1.2
20181203,HHS Region 10,3 wk ahead,1.6
20181203,HHS Region 10,4 wk ahead,1.7
20181210,US National,Season onset,20181203
20181210,US National,Season peak week,20190211
20181210,US National,Season peak percentage,5.1
20181210,US National,1 wk ahead,3.1
20181210,US National,2 wk ahead,4
20181210,US National,3 wk ahead,3.5
20181210,US National,4 wk ahead,3.1
20181210,HHS Region 1,Season onset,20181203
20181210,HHS Region 1,Season peak week,20190204
20181210,HHS Region 1,Season peak percentage,3.9
20181210,HHS Region 1,1 wk ahead,2.4
20181210,HHS Region 1,2 wk ahead,3.3
20181210,HHS Region 1,3 wk ahead,3.2
20181210,HHS Region 1,4 wk ahead,3.4
20181210,HHS Region 2,Season onset,20181203
20181210,HHS Region 2,Season peak week,20190211
20181210,HHS Region 2,Season peak percentage,5.2
20181210,HHS Region 2,1 wk ahead,4.4
20181210,HHS Region 2,2 wk ahead,4.9
20181210,HHS Region 2,3 wk ahead,4.7
20181210,HHS Region 2,4 wk ahead,4.1
20181210,HHS Region 3,Season onset,20181210
20181210,HHS Region 3,Season peak week,20190218
20181210,HHS Region 3,Season peak percentage,4.6
20181210,HHS Region 3,1 wk ahead,2.4
20181210,HHS Region 3,2 wk ahead,3
20181210,HHS Region 3,3 wk ahead,3.1
20181210,HHS Region 3,4 wk ahead,2.7
20181210,HHS Region 4,Season onset,20181119
20181210,HHS Region 4,Season peak week,20190204
20181210,HHS Region 4,Season peak percentage,5.9
20181210,HHS Region 4,1 wk ahead,3.2
20181210,HHS Region 4,2 wk ahead,4.1
20181210,HHS Region 4,3 wk ahead,3.4
20181210,HHS Region 4,4 wk ahead,2.8
20181210,HHS Region 5,Season onset,20181217
20181210,HHS Region 5,Season peak week,20190311
20181210,HHS Region 5,Season peak percentage,3.6
20181210,HHS Region 5,1 wk ahead,2.2
20181210,HHS Region 5,2 wk ahead,3
20181210,HHS Region 5,3 wk ahead,2.4
20181210,HHS Region 5,4 wk ahead,2.2
20181210,HHS Region 6,Season onset,20181217
20181210,HHS Region 6,Season peak week,20190211
20181210,HHS Region 6,Season peak percentage,10.1
20181210,HHS Region 6,1 wk ahead,4.6
20181210,HHS Region 6,2 wk ahead,6
20181210,HHS Region 6,3 wk ahead,4.9
20181210,HHS Region 6,4 wk ahead,4.4
20181210,HHS Region 7,Season onset,20181210
20181210,HHS Region 7,Season peak week,20190311
20181210,HHS Region 7,Season peak percentage,5.7
20181210,HHS Region 7,1 wk ahead,2.4
20181210,HHS Region 7,2 wk ahead,4.3
20181210,HHS Region 7,3 wk ahead,3.2
20181210,HHS Region 7,4 wk ahead,2.5
20181210,HHS Region 8,Season onset,20181112
20181210,HHS Region 8,Season peak week,20190218
20181210,HHS Region 8,Season peak percentage,5.9
20181210,HHS Region 8,1 wk ahead,3.9
20181210,HHS Region 8,2 wk ahead,5.4
20181210,HHS Region 8,3 wk ahead,4.4
20181210,HHS Region 8,4 wk ahead,3.8
20181210,HHS Region 9,Season onset,20181126
20181210,HHS Region 9,Season peak week,20190211
20181210,HHS Region 9,Season peak percentage,3.7
20181210,HHS Region 9,1 wk ahead,3
20181210,HHS Region 9,2 wk ahead,3.3
20181210,HHS Region 9,3 wk ahead,3.3
20181210,HHS Region 9,4 wk ahead,3.2
20181210,HHS Region 10,Season onset,20181210
20181210,HHS Region 10,Season peak week,20190311
20181210,HHS Region 10,Season peak percentage,4.3
20181210,HHS Region 10,1 wk ahead,1.2
20181210,HHS Region 10,2 wk ahead,1.6
20181210,HHS Region 10,3 wk ahead,1.7
20181210,HHS Region 10,4 wk ahead,1.6
20181217,US National,Season onset,20181203
20181217,US National,Season peak week,20190211
20181217,US National,Season peak percentage,5.1
20181217,US National,1 wk ahead,4
20181217,US National,2 wk ahead,3.5
20181217,US National,3 wk ahead,3.1
20181217,US National,4 wk ahead,3.3
20181217,HHS Region 1,Season onset,20181203
20181217,HHS Region 1,Season peak week,20190204
20181217,HHS Region 1,Season peak percentage,3.9
20181217,HHS Region 1,1 wk ahead,3.3
20181217,HHS Region 1,2 wk ahead,3.2
20181217,HHS Region 1,3 wk ahead,3.4
20181217,HHS Region 1,4 wk ahead,3.6
20181217,HHS Region 2,Season onset,20181203
20181217,HHS Region 2,Season peak week,20190211
20181217,HHS Region 2,Season peak percentage,5.2
20181217,HHS Region 2,1 wk ahead,4.9
20181217,HHS Region 2,2 wk ahead,4.7
20181217,HHS Region 2,3 wk ahead,4.1
20181217,HHS Region 2,4 wk ahead,4.7
20181217,HHS Region 3,Season onset,20181210
20181217,HHS Region 3,Season peak week,20190218
20181217,HHS Region 3,Season peak percentage,4.6
20181217,HHS Region 3,1 wk ahead,3
20181217,HHS Region 3,2 wk ahead,3.1
20181217,HHS Region 3,3 wk ahead,2.7
20181217,HHS Region 3,4 wk ahead,3
20181217,HHS Region 4,Season onset,20181119
20181217,HHS Region 4,Season peak week,20190204
20181217,HHS Region 4,Season peak percentage,5.9
20181217,HHS Region 4,1 wk ahead,4.1
20181217,HHS Region 4,2 wk ahead,3.4
20181217,HHS Region 4,3 wk ahead,2.8
20181217,HHS Region 4,4 wk ahead,3
20181217,HHS Region 5,Season onset,20181217
20181217,HHS Region 5,Season peak week,20190311
20181217,HHS Region 5,Season peak percentage,3.6
20181217,HHS Region 5,1 wk ahead,3
20181217,HHS Region 5,2 wk ahead,2.4
20181217,HHS Region 5,3 wk ahead,2.2
20181217,HHS Region 5,4 wk ahead,2.3
20181217,HHS Region 6,Season onset,20181217
20181217,HHS Region 6,Season peak week,20190211
20181217,HHS Region 6,Season peak percentage,10.1
20181217,HHS Region 6,1 wk ahead,6
20181217,HHS Region 6,2 wk ahead,4.9
20181217,HHS Region 6,3 wk ahead,4.4
20181217,HHS Region 6,4 wk ahead,5.1
20181217,HHS Region 7,Season onset,20181210
20181217,HHS Region 7,Season peak week,20190311
20181217,HHS Region 7,Season peak percentage,5.7
20181217,HHS Region 7,1 wk ahead,4.3
20181217,HHS Region 7,2 wk ahead,3.2
20181217,HHS Region 7,3 wk ahead,2.5
20181217,HHS Region 7,4 wk ahead,3.2
20181217,HHS Region 8,Season onset,20181112
20181217,HHS Region 8,Season peak week,20190218
20181217,HHS Region 8,Season peak percentage,5.9
20181217,HHS Region 8,1 wk ahead,5.4
20181217,HHS Region 8,2 wk ahead,4.4
20181217,HHS Region 8,3 wk ahead,3.8
20181217,HHS Region 8,4 wk ahead,3.7
20181217,HHS Region 9,Season onset,20181126
20181217,HHS Region 9,Season peak week,20190211
20181217,HHS Region 9,Season peak percentage,3.7
20181217,HHS Region 9,1 wk ahead,3.3
20181217,HHS Region 9,2 wk ahead,3.3
20181217,HHS Region 9,3 wk ahead,3.2
20181217,HHS Region 9,4 wk ahead,2.9
20181217,HHS Region 10,Season onset,20181210
20181217,HHS Region 10,Season peak week,20190311
20181217,HHS Region 10,Season peak percentage,4.3
20181217,HHS Region 10,1 wk ahead,1.6
20181217,HHS Region 10,2 wk ahead,1.7
20181217,HHS Region 10,3 wk ahead,1.6
20181217,HHS Region 10,4 wk ahead,1.8
20181224,US National,Season onset,20181203
20181224,US National,Season peak week,20190211
20181224,US National,Season peak percentage,5.1
20181224,US National,1 wk ahead,3.5
20181224,US National,2 wk ahead,3.1
20181224,US National,3 wk ahead,3.3
20181224,US National,4 wk ahead,3.8
20181224,HHS Region 1,Season onset,20181203
20181224,HHS Region 1,Season peak week,20190204
20181224,HHS Region 1,Season peak percentage,3.9
20181224,HHS Region 1,1 wk ahead,3.2
20181224,HHS Region 1,2 wk ahead,3.4
20181224,HHS Region 1,3 wk ahead,3.6
20181224,HHS Region 1,4 wk ahead,3.6
20181224,HHS Region 2,Season onset,20181203
20181224,HHS Region 2,Season peak week,20190211
20181224,HHS Region 2,Season peak percentage,5.2
20181224,HHS Region 2,1 wk ahead,4.7
20181224,HHS Region 2,2 wk ahead,4.1
20181224,HHS Region 2,3 wk ahead,4.7
20181224,HHS Region 2,4 wk ahead,4.9
20181224,HHS Region 3,Season onset,20181210
20181224,HHS Region 3,Season peak week,20190218
20181224,HHS Region 3,Season peak percentage,4.6
20181224,HHS Region 3,1 wk ahead,3.1
20181224,HHS Region 3,2 wk ahead,2.7
20181224,HHS Region 3,3 wk ahead,3
20181224,HHS Region 3,4 wk ahead,3.4
20181224,HHS Region 4,Season onset,20181119
20181224,HHS Region 4,Season peak week,20190204
20181224,HHS Region 4,Season peak percentage,5.9
20181224,HHS Region 4,1 wk ahead,3.4
20181224,HHS Region 4,2 wk ahead,2.8
20181224,HHS Region 4,3 wk ahead,3
20181224,HHS Region 4,4 wk ahead,4
20181224,HHS Region 5,Season onset,20181217
20181224,HHS Region 5,Season peak week,20190311
20181224,HHS Region 5,Season peak percentage,3.6
20181224,HHS Region 5,1 wk ahead,2.4
20181224,HHS Region 5,2 wk ahead,2.2
20181224,HHS Region 5,3 wk ahead,2.3
20181224,HHS Region 5,4 wk ahead,2.4
20181224,HHS Region 6,Season onset,20181217
20181224,HHS Region 6,Season peak week,20190211
20181224,HHS Region 6,Season peak percentage,10.1
20181224,HHS Region 6,1 wk ahead,4.9
20181224,HHS Region 6,2 wk ahead,4.4
20181224,HHS Region 6,3 wk ahead,5.1
20181224,HHS Region 6,4 wk ahead,6.5
20181224,HHS Region 7,Season onset,20181210
20181224,HHS Region 7,Season peak week,20190311
20181224,HHS Region 7,Season peak percentage,5.7
20181224,HHS Region 7,1 wk ahead,3.2
20181224,HHS Region 7,2 wk ahead,2.5
20181224,HHS Region 7,3 wk ahead,3.2
20181224,HHS Region 7,4 wk ahead,3.3
20181224,HHS Region 8,Season onset,20181112
20181224,HHS Region 8,Season peak week,20190218
20181224,HHS Region 8,Season peak percentage,5.9
20181224,HHS Region 8,1 wk ahead,4.4
20181224,HHS Region 8,2 wk ahead,3.8
20181224,HHS Region 8,3 wk ahead,3.7
20181224,HHS Region 8,4 wk ahead,3.9
20181224,HHS Region 9,Season onset,20181126
20181224,HHS Region 9,Season peak week,20190211
20181224,HHS Region 9,Season peak percentage,3.7
20181224,HHS Region 9,1 wk ahead,3.3
20181224,HHS Region 9,2 wk ahead,3.2
20181224,HHS Region 9,3 wk ahead,2.9
20181224,HHS Region 9,4 wk ahead,2.9
20181224,HHS Region 10,Season onset,20181210
20181224,HHS Region 10,Season peak week,20190311
20181224,HHS Region 10,Season peak percentage,4.3
20181224,HHS Region 10,1 wk ahead,1.7
20181224,HHS Region 10,2 wk ahead,1.6
20181224,HHS Region 10,3 wk ahead,1.8
20181224,HHS Region 10,4 wk ahead,2.2
20181231,US National,Season onset,20181203
20181231,US National,Season peak week,20190211
20181231,US National,Season peak percentage,5.1
20181231,US National,1 wk ahead,3.1
20181231,US National,2 wk ahead,3.3
20181231,US National,3 wk ahead,3.8
20181231,US National,4 wk ahead,4.3
20181231,HHS Region 1,Season onset,20181203
20181231,HHS Region 1,Season peak week,20190204
20181231,HHS Region 1,Season peak percentage,3.9
20181231,HHS Region 1,1 wk ahead,3.4
20181231,HHS Region 1,2 wk ahead,3.6
20181231,HHS Region 1,3 wk ahead,3.6
20181231,HHS Region 1,4 wk ahead,3.6
20181231,HHS Region 2,Season onset,20181203
20181231,HHS Region 2,Season peak week,20190211
20181231,HHS Region 2,Season peak percentage,5.2
20181231,HHS Region 2,1 wk ahead,4.1
20181231,HHS Region 2,2 wk ahead,4.7
20181231,HHS Region 2,3 wk ahead,4.9
20181231,HHS Region 2,4 wk ahead,4.9
20181231,HHS Region 3,Season onset,20181210
20181231,HHS Region 3,Season peak week,20190218
20181231,HHS Region 3,Season peak percentage,4.6
20181231,HHS Region 3,1 wk ahead,2.7
20181231,HHS Region 3,2 wk ahead,3
20181231,HHS Region 3,3 wk ahead,3.4
20181231,HHS Region 3,4 wk ahead,3.6
20181231,HHS Region 4,Season onset,20181119
20181231,HHS Region 4,Season peak week,20190204
20181231,HHS Region 4,Season peak percentage,5.9
20181231,HHS Region 4,1 wk ahead,2.8
20181231,HHS Region 4,2 wk ahead,3
20181231,HHS Region 4,3 wk ahead,4
20181231,HHS Region 4,4 wk ahead,4.9
20181231,HHS Region 5,Season onset,20181217
20181231,HHS Region 5,Season peak week,20190311
20181231,HHS Region 5,Season peak percentage,3.6
20181231,HHS Region 5,1 wk ahead,2.2
20181231,HHS Region 5,2 wk ahead,2.3
20181231,HHS Region 5,3 wk ahead,2.4
20181231,HHS Region 5,4 wk ahead,2.5
20181231,HHS Region 6,Season onset,20181217
20181231,HHS Region 6,Season peak week,20190211
20181231,HHS Region 6,Season peak percentage,10.1
20181231,HHS Region 6,1 wk ahead,4.4
20181231,HHS Region 6,2 wk ahead,5.1
20181231,HHS Region 6,3 wk ahead,6.5
20181231,HHS Region 6,4 wk ahead,8.2
20181231,HHS Region 7,Season onset,20181210
20181231,HHS Region 7,Season peak week,20190311
20181231,HHS Region 7,Season peak percentage,5.7
20181231,HHS Region 7,1 wk ahead,2.5
20181231,HHS Region 7,2 wk ahead,3.2
20181231,HHS Region 7,3 wk ahead,3.3
20181231,HHS Region 7,4 wk ahead,4
20181231,HHS Region 8,Season onset,20181112
20181231,HHS Region 8,Season peak week,20190218
20181231,HHS Region 8,Season peak percentage,5.9
20181231,HHS Region 8,1 wk ahead,3.8
20181231,HHS Region 8,2 wk ahead,3.7
20181231,HHS Region 8,3 wk ahead,3.9
20181231,HHS Region 8,4 wk ahead,4.6
20181231,HHS Region 9,Season onset,20181126
20181231,HHS Region 9,Season peak week,20190211
20181231,HHS Region 9,Season peak percentage,3.7
20181231,HHS Region 9,1 wk ahead,3.2
20181231,HHS Region 9,2 wk ahead,2.9
20181231,HHS Region 9,3 wk ahead,2.9
20181231,HHS Region 9,4 wk ahead,3.3
20181231,HHS Region 10,Season onset,20181210
20181231,HHS Region 10,Season peak week,20190311
20181231,HHS Region 10,Season peak percentage,4.3
20181231,HHS Region 10,1 wk ahead,1.6
20181231,HHS Region 10,2 wk ahead,1.8
20181231,HHS Region 10,3 wk ahead,2.2
20181231,HHS Region 10,4 wk ahead,2.5
20190107,US National,Season onset,20181203
20190107,US National,Season peak week,20190211
20190107,US National,Season peak percentage,5.1
20190107,US National,1 wk ahead,3.3
20190107,US National,2 wk ahead,3.8
20190107,US National,3 wk ahead,4.3
20190107,US National,4 wk ahead,4.9
20190107,HHS Region 1,Season onset,20181203
20190107,HHS Region 1,Season peak week,20190204
20190107,HHS Region 1,Season peak percentage,3.9
20190107,HHS Region 1,1 wk ahead,3.6
20190107,HHS Region 1,2 wk ahead,3.6
20190107,HHS Region 1,3 wk ahead,3.6
20190107,HHS Region 1,4 wk ahead,3.9
20190107,HHS Region 2,Season onset,20181203
20190107,HHS Region 2,Season peak week,20190211
20190107,HHS Region 2,Season peak percentage,5.2
20190107,HHS Region 2,1 wk ahead,4.7
20190107,HHS Region 2,2 wk ahead,4.9
20190107,HHS Region 2,3 wk ahead,4.9
20190107,HHS Region 2,4 wk ahead,5.1
20190107,HHS Region 3,Season onset,20181210
20190107,HHS Region 3,Season peak week,20190218
20190107,HHS Region 3,Season peak percentage,4.6
20190107,HHS Region 3,1 wk ahead,3
20190107,HHS Region 3,2 wk ahead,3.4
20190107,HHS Region 3,3 wk ahead,3.6
20190107,HHS Region 3,4 wk ahead,4.2
20190107,HHS Region 4,Season onset,20181119
20190107,HHS Region 4,Season peak week,20190204
20190107,HHS Region 4,Season peak percentage,5.9
