timezero,location,target,value
20141020,HHS Region 3,3 wk ahead,1.3
20141020,HHS Region 3,4 wk ahead,1.7
20141020,HHS Region 4,Season onset,20141117
20141020,HHS Region 4,Season peak week,20141222
20141020,HHS Region 4,Season peak percentage,7.5
20141020,HHS Region 4,1 wk ahead,1.3
20141020,HHS Region 4,2 wk ahead,1.5
20141020,HHS Region 4,3 wk ahead,1.7
20141020,HHS Region 4,4 wk ahead,2.2
20141020,HHS Region 5,Season onset,20141124
20141020,HHS Region 5,Season peak week,20141222
20141020,HHS Region 5,Season peak percentage,6.6
20141020,HHS Region 5,1 wk ahead,1
20141020,HHS Region 5,2 wk ahead,1.2
20141020,HHS Region 5,3 wk ahead,1.2
20141020,HHS Region 5,4 wk ahead,1.5
20141020,HHS Region 6,Season onset,20141117
20141020,HHS Region 6,Season peak week,20141215
20141020,HHS Region 6,Season peak percentage,11.1
20141020,HHS Region 6,1 wk ahead,2.3
20141020,HHS Region 6,2 wk ahead,2.4
20141020,HHS Region 6,3 wk ahead,2.3
20141020,HHS Region 6,4 wk ahead,3.9
20141020,HHS Region 7,Season onset,20141124
20141020,HHS Region 7,Season peak week,20141222
20141020,HHS Region 7,Season peak percentage,6.4
20141020,HHS Region 7,1 wk ahead,0.7
20141020,HHS Region 7,2 wk ahead,0.8
20141020,HHS Region 7,3 wk ahead,1.1
20141020,HHS Region 7,4 wk ahead,1
20141020,HHS Region 8,Season onset,20141201
20141020,HHS Region 8,Season peak week,20141229
20141020,HHS Region 8,Season peak percentage,4.4
20141020,HHS Region 8,1 wk ahead,0.8
20141020,HHS Region 8,2 wk ahead,0.8
20141020,HHS Region 8,3 wk ahead,0.8
20141020,HHS Region 8,4 wk ahead,0.8
20141020,HHS Region 9,Season onset,20141215
20141020,HHS Region 9,Season peak week,20150119
20141020,HHS Region 9,Season peak percentage,5
20141020,HHS Region 9,1 wk ahead,1.7
20141020,HHS Region 9,2 wk ahead,2.1
20141020,HHS Region 9,3 wk ahead,2
20141020,HHS Region 9,4 wk ahead,2.2
20141020,HHS Region 10,Season onset,20141124
20141020,HHS Region 10,Season peak week,20150112
20141020,HHS Region 10,Season peak percentage,3.6
20141020,HHS Region 10,1 wk ahead,0.9
20141020,HHS Region 10,2 wk ahead,0.9
20141020,HHS Region 10,3 wk ahead,0.9
20141020,HHS Region 10,4 wk ahead,1
20141027,US National,Season onset,20141117
20141027,US National,Season peak week,20141222
20141027,US National,Season peak percentage,6
20141027,US National,1 wk ahead,1.7
20141027,US National,2 wk ahead,1.6
20141027,US National,3 wk ahead,2.1
20141027,US National,4 wk ahead,2.6
20141027,HHS Region 1,Season onset,20141208
20141027,HHS Region 1,Season peak week,20150119
20141027,HHS Region 1,Season peak percentage,3.9
20141027,HHS Region 1,1 wk ahead,1.2
20141027,HHS Region 1,2 wk ahead,1.1
20141027,HHS Region 1,3 wk ahead,1
20141027,HHS Region 1,4 wk ahead,1.1
20141027,HHS Region 2,Season onset,20141103
20141027,HHS Region 2,Season peak week,20141222
20141027,HHS Region 2,Season peak percentage,5.2
20141027,HHS Region 2,1 wk ahead,2.5
20141027,HHS Region 2,2 wk ahead,2.3
20141027,HHS Region 2,3 wk ahead,2.8
20141027,HHS Region 2,4 wk ahead,2.9
20141027,HHS Region 3,Season onset,20141124
20141027,HHS Region 3,Season peak week,20141222
20141027,HHS Region 3,Season peak percentage,7.2
20141027,HHS Region 3,1 wk ahead,1.5
20141027,HHS Region 3,2 wk ahead,1.3
20141027,HHS Region 3,3 wk ahead,1.7
20141027,HHS Region 3,4 wk ahead,2.2
20141027,HHS Region 4,Season onset,20141117
20141027,HHS Region 4,Season peak week,20141222
20141027,HHS Region 4,Season peak percentage,7.5
20141027,HHS Region 4,1 wk ahead,1.5
20141027,HHS Region 4,2 wk ahead,1.7
20141027,HHS Region 4,3 wk ahead,2.2
20141027,HHS Region 4,4 wk ahead,3.1
20141027,HHS Region 5,Season onset,20141124
20141027,HHS Region 5,Season peak week,20141222
20141027,HHS Region 5,Season peak percentage,6.6
20141027,HHS Region 5,1 wk ahead,1.2
20141027,HHS Region 5,2 wk ahead,1.2
20141027,HHS Region 5,3 wk ahead,1.5
20141027,HHS Region 5,4 wk ahead,1.9
20141027,HHS Region 6,Season onset,20141117
20141027,HHS Region 6,Season peak week,20141215
20141027,HHS Region 6,Season peak percentage,11.1
20141027,HHS Region 6,1 wk ahead,2.4
20141027,HHS Region 6,2 wk ahead,2.3
20141027,HHS Region 6,3 wk ahead,3.9
20141027,HHS Region 6,4 wk ahead,4.7
20141027,HHS Region 7,Season onset,20141124
20141027,HHS Region 7,Season peak week,20141222
20141027,HHS Region 7,Season peak percentage,6.4
20141027,HHS Region 7,1 wk ahead,0.8
20141027,HHS Region 7,2 wk ahead,1.1
20141027,HHS Region 7,3 wk ahead,1
20141027,HHS Region 7,4 wk ahead,1.8
20141027,HHS Region 8,Season onset,20141201
20141027,HHS Region 8,Season peak week,20141229
20141027,HHS Region 8,Season peak percentage,4.4
20141027,HHS Region 8,1 wk ahead,0.8
20141027,HHS Region 8,2 wk ahead,0.8
20141027,HHS Region 8,3 wk ahead,0.8
20141027,HHS Region 8,4 wk ahead,1
20141027,HHS Region 9,Season onset,20141215
20141027,HHS Region 9,Season peak week,20150119
20141027,HHS Region 9,Season peak percentage,5
20141027,HHS Region 9,1 wk ahead,2.1
20141027,HHS Region 9,2 wk ahead,2
20141027,HHS Region 9,3 wk ahead,2.2
20141027,HHS Region 9,4 wk ahead,2.5
20141027,HHS Region 10,Season onset,20141124
20141027,HHS Region 10,Season peak week,20150112
20141027,HHS Region 10,Season peak percentage,3.6
20141027,HHS Region 10,1 wk ahead,0.9
20141027,HHS Region 10,2 wk ahead,0.9
20141027,HHS Region 10,3 wk ahead,1
20141027,HHS Region 10,4 wk ahead,1.1
20141103,US National,Season onset,20141117
20141103,US National,Season peak week,20141222
20141103,US National,Season peak percentage,6
20141103,US National,1 wk ahead,1.6
20141103,US National,2 wk ahead,2.1
20141103,US National,3 wk ahead,2.6
20141103,US National,4 wk ahead,2.6
20141103,HHS Region 1,Season onset,20141208
20141103,HHS Region 1,Season peak week,20150119
20141103,HHS Region 1,Season peak percentage,3.9
20141103,HHS Region 1,1 wk ahead,1.1
20141103,HHS Region 1,2 wk ahead,1
20141103,HHS Region 1,3 wk ahead,1.1
20141103,HHS Region 1,4 wk ahead,1.1
20141103,HHS Region 2,Season onset,20141103
20141103,HHS Region 2,Season peak week,20141222
20141103,HHS Region 2,Season peak percentage,5.2
20141103,HHS Region 2,1 wk ahead,2.3
20141103,HHS Region 2,2 wk ahead,2.8
20141103,HHS Region 2,3 wk ahead,2.9
20141103,HHS Region 2,4 wk ahead,2.4
20141103,HHS Region 3,Season onset,20141124
20141103,HHS Region 3,Season peak week,20141222
20141103,HHS Region 3,Season peak percentage,7.2
20141103,HHS Region 3,1 wk ahead,1.3
20141103,HHS Region 3,2 wk ahead,1.7
20141103,HHS Region 3,3 wk ahead,2.2
20141103,HHS Region 3,4 wk ahead,2.1
20141103,HHS Region 4,Season onset,20141117
20141103,HHS Region 4,Season peak week,20141222
20141103,HHS Region 4,Season peak percentage,7.5
20141103,HHS Region 4,1 wk ahead,1.7
20141103,HHS Region 4,2 wk ahead,2.2
20141103,HHS Region 4,3 wk ahead,3.1
20141103,HHS Region 4,4 wk ahead,2.9
20141103,HHS Region 5,Season onset,20141124
20141103,HHS Region 5,Season peak week,20141222
20141103,HHS Region 5,Season peak percentage,6.6
20141103,HHS Region 5,1 wk ahead,1.2
20141103,HHS Region 5,2 wk ahead,1.5
20141103,HHS Region 5,3 wk ahead,1.9
20141103,HHS Region 5,4 wk ahead,2.4
20141103,HHS Region 6,Season onset,20141117
20141103,HHS Region 6,Season peak week,20141215
20141103,HHS Region 6,Season peak percentage,11.1
20141103,HHS Region 6,1 wk ahead,2.3
20141103,HHS Region 6,2 wk ahead,3.9
20141103,HHS Region 6,3 wk ahead,4.7
20141103,HHS Region 6,4 wk ahead,4.8
20141103,HHS Region 7,Season onset,20141124
20141103,HHS Region 7,Season peak week,20141222
20141103,HHS Region 7,Season peak percentage,6.4
20141103,HHS Region 7,1 wk ahead,1.1
20141103,HHS Region 7,2 wk ahead,1
20141103,HHS Region 7,3 wk ahead,1.8
20141103,HHS Region 7,4 wk ahead,1.8
20141103,HHS Region 8,Season onset,20141201
20141103,HHS Region 8,Season peak week,20141229
20141103,HHS Region 8,Season peak percentage,4.4
20141103,HHS Region 8,1 wk ahead,0.8
20141103,HHS Region 8,2 wk ahead,0.8
20141103,HHS Region 8,3 wk ahead,1
20141103,HHS Region 8,4 wk ahead,1.3
20141103,HHS Region 9,Season onset,20141215
20141103,HHS Region 9,Season peak week,20150119
20141103,HHS Region 9,Season peak percentage,5
20141103,HHS Region 9,1 wk ahead,2
20141103,HHS Region 9,2 wk ahead,2.2
20141103,HHS Region 9,3 wk ahead,2.5
20141103,HHS Region 9,4 wk ahead,2.2
20141103,HHS Region 10,Season onset,20141124
20141103,HHS Region 10,Season peak week,20150112
20141103,HHS Region 10,Season peak percentage,3.6
20141103,HHS Region 10,1 wk ahead,0.9
20141103,HHS Region 10,2 wk ahead,1
20141103,HHS Region 10,3 wk ahead,1.1
20141103,HHS Region 10,4 wk ahead,1.3
20141110,US National,Season onset,20141117
20141110,US National,Season peak week,20141222
20141110,US National,Season peak percentage,6
20141110,US National,1 wk ahead,2.1
20141110,US National,2 wk ahead,2.6
20141110,US National,3 wk ahead,2.6
20141110,US National,4 wk ahead,3.7
20141110,HHS Region 1,Season onset,20141208
20141110,HHS Region 1,Season peak week,20150119
20141110,HHS Region 1,Season peak percentage,3.9
20141110,HHS Region 1,1 wk ahead,1
20141110,HHS Region 1,2 wk ahead,1.1
20141110,HHS Region 1,3 wk ahead,1.1
20141110,HHS Region 1,4 wk ahead,1.2
20141110,HHS Region 2,Season onset,20141103
20141110,HHS Region 2,Season peak week,20141222
20141110,HHS Region 2,Season peak percentage,5.2
20141110,HHS Region 2,1 wk ahead,2.8
20141110,HHS Region 2,2 wk ahead,2.9
20141110,HHS Region 2,3 wk ahead,2.4
20141110,HHS Region 2,4 wk ahead,2.9
20141110,HHS Region 3,Season onset,20141124
20141110,HHS Region 3,Season peak week,20141222
20141110,HHS Region 3,Season peak percentage,7.2
20141110,HHS Region 3,1 wk ahead,1.7
20141110,HHS Region 3,2 wk ahead,2.2
20141110,HHS Region 3,3 wk ahead,2.1
20141110,HHS Region 3,4 wk ahead,2.9
20141110,HHS Region 4,Season onset,20141117
20141110,HHS Region 4,Season peak week,20141222
20141110,HHS Region 4,Season peak percentage,7.5
20141110,HHS Region 4,1 wk ahead,2.2
20141110,HHS Region 4,2 wk ahead,3.1
20141110,HHS Region 4,3 wk ahead,2.9
20141110,HHS Region 4,4 wk ahead,3.8
20141110,HHS Region 5,Season onset,20141124
20141110,HHS Region 5,Season peak week,20141222
20141110,HHS Region 5,Season peak percentage,6.6
20141110,HHS Region 5,1 wk ahead,1.5
20141110,HHS Region 5,2 wk ahead,1.9
20141110,HHS Region 5,3 wk ahead,2.4
20141110,HHS Region 5,4 wk ahead,3.9
20141110,HHS Region 6,Season onset,20141117
20141110,HHS Region 6,Season peak week,20141215
20141110,HHS Region 6,Season peak percentage,11.1
20141110,HHS Region 6,1 wk ahead,3.9
20141110,HHS Region 6,2 wk ahead,4.7
20141110,HHS Region 6,3 wk ahead,4.8
20141110,HHS Region 6,4 wk ahead,8.1
20141110,HHS Region 7,Season onset,20141124
20141110,HHS Region 7,Season peak week,20141222
20141110,HHS Region 7,Season peak percentage,6.4
20141110,HHS Region 7,1 wk ahead,1
20141110,HHS Region 7,2 wk ahead,1.8
20141110,HHS Region 7,3 wk ahead,1.8
20141110,HHS Region 7,4 wk ahead,3.7
20141110,HHS Region 8,Season onset,20141201
20141110,HHS Region 8,Season peak week,20141229
20141110,HHS Region 8,Season peak percentage,4.4
20141110,HHS Region 8,1 wk ahead,0.8
20141110,HHS Region 8,2 wk ahead,1
20141110,HHS Region 8,3 wk ahead,1.3
20141110,HHS Region 8,4 wk ahead,1.9
20141110,HHS Region 9,Season onset,20141215
20141110,HHS Region 9,Season peak week,20150119
20141110,HHS Region 9,Season peak percentage,5
20141110,HHS Region 9,1 wk ahead,2.2
20141110,HHS Region 9,2 wk ahead,2.5
20141110,HHS Region 9,3 wk ahead,2.2
20141110,HHS Region 9,4 wk ahead,2.4
20141110,HHS Region 10,Season onset,20141124
20141110,HHS Region 10,Season peak week,20150112
20141110,HHS Region 10,Season peak percentage,3.6
20141110,HHS Region 10,1 wk ahead,1
20141110,HHS Region 10,2 wk ahead,1.1
20141110,HHS Region 10,3 wk ahead,1.3
20141110,HHS Region 10,4 wk ahead,1.5
20141117,US National,Season onset,20141117
20141117,US National,Season peak week,20141222
20141117,US National,Season peak percentage,6
20141117,US National,1 wk ahead,2.6
20141117,US National,2 wk ahead,2.6
20141117,US National,3 wk ahead,3.7
20141117,US National,4 wk ahead,5
20141117,HHS Region 1,Season onset,20141208
20141117,HHS Region 1,Season peak week,20150119
20141117,HHS Region 1,Season peak percentage,3.9
20141117,HHS Region 1,1 wk ahead,1.1
20141117,HHS Region 1,2 wk ahead,1.1
20141117,HHS Region 1,3 wk ahead,1.2
20141117,HHS Region 1,4 wk ahead,1.3
20141117,HHS Region 2,Season onset,20141103
20141117,HHS Region 2,Season peak week,20141222
20141117,HHS Region 2,Season peak percentage,5.2
20141117,HHS Region 2,1 wk ahead,2.9
20141117,HHS Region 2,2 wk ahead,2.4
20141117,HHS Region 2,3 wk ahead,2.9
20141117,HHS Region 2,4 wk ahead,3.6
20141117,HHS Region 3,Season onset,20141124
20141117,HHS Region 3,Season peak week,20141222
20141117,HHS Region 3,Season peak percentage,7.2
20141117,HHS Region 3,1 wk ahead,2.2
20141117,HHS Region 3,2 wk ahead,2.1
20141117,HHS Region 3,3 wk ahead,2.9
20141117,HHS Region 3,4 wk ahead,4.5
20141117,HHS Region 4,Season onset,20141117
20141117,HHS Region 4,Season peak week,20141222
20141117,HHS Region 4,Season peak percentage,7.5
20141117,HHS Region 4,1 wk ahead,3.1
20141117,HHS Region 4,2 wk ahead,2.9
20141117,HHS Region 4,3 wk ahead,3.8
20141117,HHS Region 4,4 wk ahead,5.7
20141117,HHS Region 5,Season onset,20141124
20141117,HHS Region 5,Season peak week,20141222
20141117,HHS Region 5,Season peak percentage,6.6
20141117,HHS Region 5,1 wk ahead,1.9
20141117,HHS Region 5,2 wk ahead,2.4
20141117,HHS Region 5,3 wk ahead,3.9
20141117,HHS Region 5,4 wk ahead,4.9
20141117,HHS Region 6,Season onset,20141117
20141117,HHS Region 6,Season peak week,20141215
20141117,HHS Region 6,Season peak percentage,11.1
20141117,HHS Region 6,1 wk ahead,4.7
20141117,HHS Region 6,2 wk ahead,4.8
20141117,HHS Region 6,3 wk ahead,8.1
20141117,HHS Region 6,4 wk ahead,11.1
20141117,HHS Region 7,Season onset,20141124
20141117,HHS Region 7,Season peak week,20141222
20141117,HHS Region 7,Season peak percentage,6.4
20141117,HHS Region 7,1 wk ahead,1.8
20141117,HHS Region 7,2 wk ahead,1.8
20141117,HHS Region 7,3 wk ahead,3.7
20141117,HHS Region 7,4 wk ahead,4.9
20141117,HHS Region 8,Season onset,20141201
20141117,HHS Region 8,Season peak week,20141229
20141117,HHS Region 8,Season peak percentage,4.4
20141117,HHS Region 8,1 wk ahead,1
20141117,HHS Region 8,2 wk ahead,1.3
20141117,HHS Region 8,3 wk ahead,1.9
20141117,HHS Region 8,4 wk ahead,2.5
20141117,HHS Region 9,Season onset,20141215
20141117,HHS Region 9,Season peak week,20150119
20141117,HHS Region 9,Season peak percentage,5
20141117,HHS Region 9,1 wk ahead,2.5
20141117,HHS Region 9,2 wk ahead,2.2
20141117,HHS Region 9,3 wk ahead,2.4
20141117,HHS Region 9,4 wk ahead,2.8
20141117,HHS Region 10,Season onset,20141124
20141117,HHS Region 10,Season peak week,20150112
20141117,HHS Region 10,Season peak percentage,3.6
20141117,HHS Region 10,1 wk ahead,1.1
20141117,HHS Region 10,2 wk ahead,1.3
20141117,HHS Region 10,3 wk ahead,1.5
20141117,HHS Region 10,4 wk ahead,2
20141124,US National,Season onset,20141117
20141124,US National,Season peak week,20141222
20141124,US National,Season peak percentage,6
20141124,US National,1 wk ahead,2.6
20141124,US National,2 wk ahead,3.7
20141124,US National,3 wk ahead,5
20141124,US National,4 wk ahead,6
20141124,HHS Region 1,Season onset,20141208
20141124,HHS Region 1,Season peak week,20150119
20141124,HHS Region 1,Season peak percentage,3.9
20141124,HHS Region 1,1 wk ahead,1.1
20141124,HHS Region 1,2 wk ahead,1.2
20141124,HHS Region 1,3 wk ahead,1.3
20141124,HHS Region 1,4 wk ahead,2
20141124,HHS Region 2,Season onset,20141103
20141124,HHS Region 2,Season peak week,20141222
20141124,HHS Region 2,Season peak percentage,5.2
20141124,HHS Region 2,1 wk ahead,2.4
20141124,HHS Region 2,2 wk ahead,2.9
20141124,HHS Region 2,3 wk ahead,3.6
20141124,HHS Region 2,4 wk ahead,5.2
20141124,HHS Region 3,Season onset,20141124
20141124,HHS Region 3,Season peak week,20141222
20141124,HHS Region 3,Season peak percentage,7.2
20141124,HHS Region 3,1 wk ahead,2.1
20141124,HHS Region 3,2 wk ahead,2.9
20141124,HHS Region 3,3 wk ahead,4.5
20141124,HHS Region 3,4 wk ahead,7.2
20141124,HHS Region 4,Season onset,20141117
20141124,HHS Region 4,Season peak week,20141222
20141124,HHS Region 4,Season peak percentage,7.5
20141124,HHS Region 4,1 wk ahead,2.9
20141124,HHS Region 4,2 wk ahead,3.8
20141124,HHS Region 4,3 wk ahead,5.7
20141124,HHS Region 4,4 wk ahead,7.5
20141124,HHS Region 5,Season onset,20141124
20141124,HHS Region 5,Season peak week,20141222
20141124,HHS Region 5,Season peak percentage,6.6
20141124,HHS Region 5,1 wk ahead,2.4
20141124,HHS Region 5,2 wk ahead,3.9
20141124,HHS Region 5,3 wk ahead,4.9
20141124,HHS Region 5,4 wk ahead,6.6
20141124,HHS Region 6,Season onset,20141117
20141124,HHS Region 6,Season peak week,20141215
20141124,HHS Region 6,Season peak percentage,11.1
20141124,HHS Region 6,1 wk ahead,4.8
20141124,HHS Region 6,2 wk ahead,8.1
20141124,HHS Region 6,3 wk ahead,11.1
20141124,HHS Region 6,4 wk ahead,7.8
20141124,HHS Region 7,Season onset,20141124
20141124,HHS Region 7,Season peak week,20141222
20141124,HHS Region 7,Season peak percentage,6.4
20141124,HHS Region 7,1 wk ahead,1.8
20141124,HHS Region 7,2 wk ahead,3.7
20141124,HHS Region 7,3 wk ahead,4.9
20141124,HHS Region 7,4 wk ahead,6.4
20141124,HHS Region 8,Season onset,20141201
20141124,HHS Region 8,Season peak week,20141229
20141124,HHS Region 8,Season peak percentage,4.4
20141124,HHS Region 8,1 wk ahead,1.3
20141124,HHS Region 8,2 wk ahead,1.9
20141124,HHS Region 8,3 wk ahead,2.5
20141124,HHS Region 8,4 wk ahead,3.9
20141124,HHS Region 9,Season onset,20141215
20141124,HHS Region 9,Season peak week,20150119
20141124,HHS Region 9,Season peak percentage,5
20141124,HHS Region 9,1 wk ahead,2.2
20141124,HHS Region 9,2 wk ahead,2.4
20141124,HHS Region 9,3 wk ahead,2.8
20141124,HHS Region 9,4 wk ahead,4.3
20141124,HHS Region 10,Season onset,20141124
20141124,HHS Region 10,Season peak week,20150112
20141124,HHS Region 10,Season peak percentage,3.6
20141124,HHS Region 10,1 wk ahead,1.3
20141124,HHS Region 10,2 wk ahead,1.5
20141124,HHS Region 10,3 wk ahead,2
20141124,HHS Region 10,4 wk ahead,2.6
20141201,US National,Season onset,20141117
20141201,US National,Season peak week,20141222
20141201,US National,Season peak percentage,6
20141201,US National,1 wk ahead,3.7
20141201,US National,2 wk ahead,5
20141201,US National,3 wk ahead,6
20141201,US National,4 wk ahead,5.5
20141201,HHS Region 1,Season onset,20141208
20141201,HHS Region 1,Season peak week,20150119
20141201,HHS Region 1,Season peak percentage,3.9
20141201,HHS Region 1,1 wk ahead,1.2
20141201,HHS Region 1,2 wk ahead,1.3
20141201,HHS Region 1,3 wk ahead,2
20141201,HHS Region 1,4 wk ahead,1.9
20141201,HHS Region 2,Season onset,20141103
20141201,HHS Region 2,Season peak week,20141222
20141201,HHS Region 2,Season peak percentage,5.2
20141201,HHS Region 2,1 wk ahead,2.9
20141201,HHS Region 2,2 wk ahead,3.6
20141201,HHS Region 2,3 wk ahead,5.2
20141201,HHS Region 2,4 wk ahead,4.5
20141201,HHS Region 3,Season onset,20141124
20141201,HHS Region 3,Season peak week,20141222
20141201,HHS Region 3,Season peak percentage,7.2
20141201,HHS Region 3,1 wk ahead,2.9
20141201,HHS Region 3,2 wk ahead,4.5
20141201,HHS Region 3,3 wk ahead,7.2
20141201,HHS Region 3,4 wk ahead,6.9
20141201,HHS Region 4,Season onset,20141117
20141201,HHS Region 4,Season peak week,20141222
20141201,HHS Region 4,Season peak percentage,7.5
20141201,HHS Region 4,1 wk ahead,3.8
20141201,HHS Region 4,2 wk ahead,5.7
20141201,HHS Region 4,3 wk ahead,7.5
20141201,HHS Region 4,4 wk ahead,5.2
20141201,HHS Region 5,Season onset,20141124
20141201,HHS Region 5,Season peak week,20141222
20141201,HHS Region 5,Season peak percentage,6.6
20141201,HHS Region 5,1 wk ahead,3.9
20141201,HHS Region 5,2 wk ahead,4.9
20141201,HHS Region 5,3 wk ahead,6.6
20141201,HHS Region 5,4 wk ahead,4.8
